city,locality,bhk,total_sqft,price_inr,price_per_sqft,bhk_category
Chennai,Ambattur,2,721,29200000,40499.30651872399,2 BHK
Chennai,Kanathur Reddikuppam,5,5037,8763000,1739.7260273972602,5+ BHK
Chennai,Kanathur Reddikuppam,5,5093,4999000,981.5432947182408,5+ BHK
Chennai,Kanathur Reddikuppam,3,1865,3750000,2010.7238605898124,3 BHK
Chennai,Medavakkam,2,930,5821000,6259.139784946236,2 BHK
Chennai,Medavakkam,2,775,5659000,7301.935483870968,2 BHK
Chennai,Ambattur,3,1294,3115000,2407.2642967542506,3 BHK
Chennai,Pallavaram,2,1068,12600000,11797.752808988764,2 BHK
Chennai,Pallavaram,2,588,3700000,6292.517006802721,2 BHK
Chennai,Mogappair,3,1978,5654000,2858.442871587462,3 BHK
Chennai,Avadi,2,850,3700000,4352.941176470588,2 BHK
Chennai,Perumbakkam,3,1414,7492000,5298.444130127298,3 BHK
Chennai,Avadi,2,850,2000000,2352.9411764705883,2 BHK
Chennai,Velappanchavadi,3,1414,3600000,2545.968882602546,3 BHK
Chennai,Avadi,1,463,7195999,15542.114470842333,1 BHK
Chennai,Avadi,2,850,3244000,3816.470588235294,2 BHK
Chennai,Velappanchavadi,3,1358,5892000,4338.733431516936,3 BHK
Chennai,Ambattur,2,721,12000000,16643.55062413315,2 BHK
Chennai,Velappanchavadi,2,1112,12000000,10791.366906474821,2 BHK
Chennai,Adyar,3,1200,5426000,4521.666666666667,3 BHK
Chennai,Adyar,3,1200,4882000,4068.3333333333335,3 BHK
Chennai,Velappanchavadi,2,1024,4820000,4707.03125,2 BHK
Chennai,Ambattur,2,721,5263000,7299.5839112343965,2 BHK
Chennai,Ambattur,2,721,2059000,2855.755894590846,2 BHK
Chennai,Agaramthen,3,1462,3244000,2218.8782489740083,3 BHK
Chennai,Agaramthen,1,572,5858000,10241.258741258742,1 BHK
Chennai,Kovur,2,1160,8941000,7707.758620689655,2 BHK
Chennai,Ambattur,2,721,4757000,6597.780859916782,2 BHK
Chennai,Padi,3,1374,4051000,2948.326055312955,3 BHK
Chennai,Manikandan Nagar,2,865,4449000,5143.35260115607,2 BHK
Chennai,Kovilambakkam,2,719,6616000,9201.668984700973,2 BHK
Chennai,Kovilambakkam,2,809,6616000,8177.997527812114,2 BHK
Chennai,Kovilambakkam,3,1203,4190000,3482.959268495428,3 BHK
Chennai,Kovilambakkam,3,1203,11000000,9143.80714879468,3 BHK
Chennai,Manikandan Nagar,2,764,7300000,9554.973821989528,2 BHK
Chennai,Mugalivakkam,3,1775,7300000,4112.6760563380285,3 BHK
Chennai,Guduvancheri,3,1466,3800000,2592.087312414734,3 BHK
Chennai,Guduvancheri,3,1466,3881000,2647.3396998635744,3 BHK
Chennai,Perumbakkam,2,790,3881000,4912.658227848101,2 BHK
Chennai,Ambattur,2,721,2781000,3857.1428571428573,2 BHK
Chennai,Ambattur,2,721,4610000,6393.897364771151,2 BHK
Chennai,Kovur,1,618,3475000,5622.977346278317,1 BHK
Chennai,Kovur,2,913,3934000,4308.871851040526,2 BHK
Chennai,Selaiyur,2,931,9643000,10357.679914070892,2 BHK
Chennai,Korattur,2,622,6618000,10639.871382636657,2 BHK
Chennai,Korattur,3,1691,9165000,5419.869899467771,3 BHK
Chennai,Korattur,2,1138,5004000,4397.188049209139,2 BHK
Chennai,Thoraipakkam OMR,2,1222,6700000,5482.815057283143,2 BHK
Chennai,Kelambakkam,2,1044,3244000,3107.27969348659,2 BHK
Chennai,Porur,2,1123,7336000,6532.502226179875,2 BHK
Chennai,Ambattur,2,721,7213000,10004.160887656033,2 BHK
Chennai,Madipakkam,2,1310,12000000,9160.30534351145,2 BHK
Chennai,Perungudi,2,1173,11100000,9462.915601023018,2 BHK
Chennai,Thoraipakkam OMR,3,1613,9165000,5681.959082455052,3 BHK
Chennai,Thoraipakkam OMR,2,1493,5004000,3351.6409912926993,2 BHK
Chennai,Thoraipakkam OMR,2,1222,3965999,3245.4983633387887,2 BHK
Chennai,Kelambakkam,2,1044,16100000,15421.455938697318,2 BHK
Chennai,Kelambakkam,2,1044,14300000,13697.318007662836,2 BHK
Chennai,Thoraipakkam OMR,4,2153,3499000,1625.1741755689736,4 BHK
Chennai,Thoraipakkam OMR,3,1912,6767000,3539.225941422594,3 BHK
Chennai,Selaiyur,2,828,5045000,6092.995169082125,2 BHK
Chennai,Kovur,3,1340,6659999,4970.148507462686,3 BHK
Chennai,Kilkattalai,2,869,5060000,5822.784810126583,2 BHK
Chennai,Kilkattalai,3,1110,6312000,5686.486486486487,3 BHK
Chennai,Kilkattalai,2,920,5325000,5788.04347826087,2 BHK
Chennai,Kilkattalai,2,1052,5325000,5061.787072243346,2 BHK
Chennai,Kilkattalai,2,945,4794000,5073.015873015873,2 BHK
Chennai,Kilkattalai,2,945,3790999,4011.6391534391532,2 BHK
Chennai,Kelambakkam,3,1262,3244000,2570.5229793977815,3 BHK
Chennai,Kelambakkam,2,998,4400000,4408.817635270541,2 BHK
Chennai,Sithalapakkam,3,1100,4383000,3984.5454545454545,3 BHK
Chennai,Ambattur,2,927,5405000,5830.636461704423,2 BHK
Chennai,Medavakkam,2,974,4233000,4345.99589322382,2 BHK
Chennai,Medavakkam,3,1150,4795000,4169.565217391304,3 BHK
Chennai,Medavakkam,2,882,4085000,4631.519274376417,2 BHK
Chennai,Medavakkam,2,999,4124000,4128.128128128128,2 BHK
Chennai,Medavakkam,2,817,5389000,6596.083231334149,2 BHK
Chennai,Medavakkam,2,887,5295000,5969.5603156708,2 BHK
Chennai,Medavakkam,2,1159,5562000,4798.964624676445,2 BHK
Chennai,Medavakkam,2,929,2788000,3001.076426264801,2 BHK
Chennai,Medavakkam,3,1181,2788000,2360.7112616426757,3 BHK
Chennai,Medavakkam,1,464,5335000,11497.844827586207,1 BHK
Chennai,Medavakkam,1,464,5334000,11495.689655172413,1 BHK
Chennai,Kilkattalai,2,970,5334000,5498.969072164949,2 BHK
Chennai,Kilkattalai,2,970,3800000,3917.5257731958764,2 BHK
Chennai,Kilkattalai,2,970,6800000,7010.309278350515,2 BHK
Chennai,Perumbakkam,2,790,5300000,6708.860759493671,2 BHK
Chennai,Iyappanthangal,2,1153,3892000,3375.542064180399,2 BHK
Chennai,Kovilambakkam,1,830,11000000,13253.012048192772,1 BHK
Chennai,Padur,1,857,14500000,16919.486581096848,1 BHK
Chennai,Thiruvanmiyur,3,1200,3013000,2510.8333333333335,3 BHK
Chennai,Thoraipakkam,3,1700,3129000,1840.5882352941176,3 BHK
Chennai,Guduvancheri,2,861,3153000,3662.020905923345,2 BHK
Chennai,Guduvancheri,2,894,3500000,3914.9888143176736,2 BHK
Chennai,Guduvancheri,2,901,3500000,3884.5726970033297,2 BHK
Chennai,Guduvancheri,2,1000,4791000,4791.0,2 BHK
Chennai,Guduvancheri,2,1000,3536000,3536.0,2 BHK
Chennai,Sembakkam,2,848,2118000,2497.6415094339623,2 BHK
Chennai,Selaiyur,2,943,3150000,3340.402969247084,2 BHK
Chennai,Selaiyur,1,565,2988000,5288.495575221239,1 BHK
Chennai,Selaiyur,2,840,6720000,8000.0,2 BHK
Chennai,Selaiyur,2,797,4513000,5662.484316185696,2 BHK
Chennai,Chromepet,3,1120,3490999,3116.963392857143,3 BHK
Chennai,Chromepet,2,868,3285000,3784.5622119815666,2 BHK
Chennai,Selaiyur,2,930,16500000,17741.935483870966,2 BHK
Chennai,Selaiyur,2,876,4829000,5512.557077625571,2 BHK
Chennai,Thiruverkadu,3,1610,16500000,10248.447204968945,3 BHK
Chennai,Vengambakkam,3,1271,8200000,6451.612903225807,3 BHK
Chennai,Pallikaranai,4,2691,24200000,8992.939427722036,4 BHK
Chennai,Pallikaranai,2,1255,24600000,19601.593625498008,2 BHK
Chennai,Thiruvanmiyur,3,1938,23300000,12022.703818369453,3 BHK
Chennai,Thiruvanmiyur,3,1970,17800000,9035.532994923858,3 BHK
Chennai,Thiruvanmiyur,3,1871,22799999,12185.996258685194,3 BHK
Chennai,Thiruvanmiyur,2,1431,16500000,11530.398322851153,2 BHK
Chennai,Thiruvanmiyur,3,1831,4829000,2637.3566357181867,3 BHK
Chennai,Thiruverkadu,3,1610,3188000,1980.1242236024846,3 BHK
Chennai,Vengambakkam,3,1271,2572000,2023.60346184107,3 BHK
Chennai,Vengambakkam,2,839,6655000,7932.0619785458875,2 BHK
Chennai,Vengambakkam,1,677,5050000,7459.379615952733,1 BHK
Chennai,Selaiyur,3,1331,4605000,3459.8046581517656,3 BHK
Chennai,Selaiyur,2,970,2650000,2731.958762886598,2 BHK
Chennai,Selaiyur,2,881,6096000,6919.409761634506,2 BHK
Chennai,Selaiyur,1,531,5108000,9619.585687382298,1 BHK
Chennai,Madambakkam,3,1183,4810000,4065.934065934066,3 BHK
Chennai,Madambakkam,2,961,4469000,4650.364203954215,2 BHK
Chennai,Madambakkam,2,900,4963000,5514.444444444444,2 BHK
Chennai,Madambakkam,2,851,4728000,5555.816686251469,2 BHK
Chennai,Madambakkam,3,1201,3719000,3096.586178184846,3 BHK
Chennai,Madambakkam,3,1139,6884999,6044.775241439859,3 BHK
Chennai,Madambakkam,2,864,6258000,7243.055555555556,2 BHK
Chennai,Rajakilpakkam,3,1275,5076000,3981.176470588235,3 BHK
Chennai,Rajakilpakkam,3,1159,4692000,4048.3175150992233,3 BHK
Chennai,Rajakilpakkam,2,940,4325000,4601.063829787234,2 BHK
Chennai,Rajakilpakkam,2,869,6385000,7347.5258918296895,2 BHK
Chennai,Rajakilpakkam,2,801,6011000,7504.369538077403,2 BHK
Chennai,Sembakkam,3,1161,6011000,5177.433247200689,3 BHK
Chennai,Sembakkam,3,1093,5027000,4599.268069533395,3 BHK
Chennai,Sembakkam,2,931,3667000,3938.7755102040815,2 BHK
Chennai,Sembakkam,2,931,3021000,3244.8979591836733,2 BHK
Chennai,Madambakkam,2,965,2382000,2468.39378238342,2 BHK
Chennai,Madambakkam,2,795,3700000,4654.088050314465,2 BHK
Chennai,Agaramthen,1,627,3650000,5821.371610845295,1 BHK
Chennai,Avadi,2,850,3600000,4235.294117647059,2 BHK
Chennai,Avadi,2,850,39800000,46823.529411764706,2 BHK
Chennai,Egmore,4,3055,3650000,1194.7626841243862,4 BHK
Chennai,Egmore,4,2655,3600000,1355.9322033898304,4 BHK
Chennai,Egmore,4,3055,29600000,9689.034369885434,4 BHK
Chennai,Egmore,4,2655,21200000,7984.934086629002,4 BHK
Chennai,Egmore,3,1975,42600000,21569.620253164558,3 BHK
Chennai,Egmore,3,1415,18500000,13074.204946996466,3 BHK
Chennai,Egmore,4,2840,38300000,13485.915492957747,4 BHK
Chennai,Egmore,2,1325,24900000,18792.45283018868,2 BHK
Chennai,Egmore,4,2555,56100000,21956.947162426615,4 BHK
Chennai,Egmore,3,1660,52600000,31686.746987951807,3 BHK
Chennai,Raja Annamalai Puram,3,2610,75700000,29003.831417624522,3 BHK
Chennai,Raja Annamalai Puram,3,2450,48400000,19755.102040816328,3 BHK
Chennai,Raja Annamalai Puram,4,3225,51600000,16000.0,4 BHK
Chennai,Raja Annamalai Puram,3,2255,47300000,20975.60975609756,3 BHK
Chennai,Raja Annamalai Puram,3,2400,16700000,6958.333333333333,3 BHK
Chennai,Raja Annamalai Puram,3,2200,18200000,8272.727272727272,3 BHK
Chennai,Korattur,3,2226,17900000,8041.329739442947,3 BHK
Chennai,Korattur,3,2436,9764000,4008.210180623974,3 BHK
Chennai,Korattur,3,2392,6200000,2591.9732441471574,3 BHK
Chennai,Korattur,3,1336,18100000,13547.904191616766,3 BHK
Chennai,Thoraipakkam OMR,2,708,6400000,9039.54802259887,2 BHK
Chennai,Thoraipakkam OMR,3,1720,16100000,9360.46511627907,3 BHK
Chennai,Thoraipakkam OMR,2,734,16700000,22752.043596730244,2 BHK
Chennai,Thoraipakkam OMR,2,1576,13400000,8502.53807106599,2 BHK
Chennai,Thoraipakkam OMR,2,1636,3490999,2133.8624694376526,2 BHK
Chennai,Thoraipakkam OMR,2,1296,3285000,2534.722222222222,2 BHK
Chennai,Selaiyur,2,930,3619000,3891.3978494623657,2 BHK
Chennai,Selaiyur,2,876,2835000,3236.301369863014,2 BHK
Chennai,Madambakkam,2,742,8500000,11455.525606469002,2 BHK
Chennai,Madambakkam,1,654,3415000,5221.712538226299,1 BHK
Chennai,Madipakkam,3,1620,3500000,2160.4938271604938,3 BHK
Chennai,Sithalapakkam,2,833,7500000,9003.60144057623,2 BHK
Chennai,Keelma Nagar,1,545,4438000,8143.119266055046,1 BHK
Chennai,Velachery,2,1000,4114000,4114.0,2 BHK
Chennai,Medavakkam,2,822,4114000,5004.866180048662,2 BHK
Chennai,Medavakkam,2,763,3618000,4741.808650065531,2 BHK
Chennai,Medavakkam,2,763,7441000,9752.29357798165,2 BHK
Chennai,Medavakkam,1,670,7441000,11105.970149253732,1 BHK
Chennai,Madipakkam,3,1378,6647000,4823.657474600871,3 BHK
Chennai,Madipakkam,3,1378,6296000,4568.9404934687955,3 BHK
Chennai,Madipakkam,3,1231,5783000,4697.806661251016,3 BHK
Chennai,Madipakkam,2,1166,5157000,4422.813036020583,2 BHK
Chennai,Madipakkam,2,1071,4860000,4537.81512605042,2 BHK
Chennai,Madipakkam,2,955,4676000,4896.335078534032,2 BHK
Chennai,Madipakkam,2,900,4692000,5213.333333333333,2 BHK
Chennai,Madipakkam,2,866,4692000,5418.013856812933,2 BHK
Chennai,Perumbakkam,3,1173,4240000,3614.6632566069907,3 BHK
Chennai,Perumbakkam,3,1173,5781000,4928.388746803069,3 BHK
Chennai,Vengaivasal,3,1060,5273000,4974.528301886792,3 BHK
Chennai,Pallikaranai,3,1230,4700000,3821.1382113821137,3 BHK
Chennai,Pallikaranai,3,1122,4535000,4041.8894830659538,3 BHK
Chennai,Pallikaranai,2,1000,4186999,4186.999,2 BHK
Chennai,Pallikaranai,2,965,3904999,4046.6310880829014,2 BHK
Chennai,Pallikaranai,2,891,4331000,4860.830527497194,2 BHK
Chennai,Pallikaranai,2,831,7559999,9097.471720818292,2 BHK
Chennai,Kovilambakkam,2,833,7128000,8557.02280912365,2 BHK
Chennai,Medavakkam,3,1400,6318000,4512.857142857143,3 BHK
Chennai,Medavakkam,3,1320,5508000,4172.727272727273,3 BHK
Chennai,Medavakkam,3,1170,5335000,4559.82905982906,3 BHK
Chennai,Medavakkam,3,1020,4822000,4727.450980392156,3 BHK
Chennai,Medavakkam,2,988,5872000,5943.31983805668,2 BHK
Chennai,Medavakkam,2,893,5482000,6138.85778275476,2 BHK
Chennai,Sunnambu Kolathur S Kolathur,3,1263,5017000,3972.2882026920033,3 BHK
Chennai,Sunnambu Kolathur S Kolathur,3,1179,3864000,3277.35368956743,3 BHK
Chennai,Sunnambu Kolathur S Kolathur,3,1079,3332000,3088.044485634847,3 BHK
Chennai,Perumbakkam,2,966,4580000,4741.20082815735,2 BHK
Chennai,Vengaivasal,2,833,2188000,2626.6506602641057,2 BHK
Chennai,Sunnambu Kolathur S Kolathur,2,985,4491000,4559.390862944162,2 BHK
Chennai,Perumbakkam,1,522,5372000,10291.187739463601,1 BHK
Chennai,Sunnambu Kolathur S Kolathur,2,966,4143000,4288.819875776398,2 BHK
Chennai,Medavakkam,3,1221,4840000,3963.963963963964,3 BHK
Chennai,Sunnambu Kolathur S Kolathur,2,891,4589000,5150.392817059484,2 BHK
Chennai,Medavakkam,3,1100,4003000,3639.090909090909,3 BHK
Chennai,Medavakkam,2,1043,4331000,4152.444870565676,2 BHK
Chennai,Sunnambu Kolathur S Kolathur,2,861,4061000,4716.608594657375,2 BHK
Chennai,Kovilambakkam,2,833,3744000,4494.597839135654,2 BHK
Chennai,Medavakkam,2,923,3392000,3674.972914409534,2 BHK
Chennai,Medavakkam,2,851,2952000,3468.8601645123385,2 BHK
Chennai,Medavakkam,2,771,2503000,3246.4332036316473,2 BHK
Chennai,Medavakkam,2,671,5145000,7667.660208643815,2 BHK
Chennai,Medavakkam,1,569,4918000,8643.23374340949,1 BHK
Chennai,Nanmangalam,3,1225,4481000,3657.9591836734694,3 BHK
Chennai,Nanmangalam,3,1171,4136999,3532.8770281810416,3 BHK
Chennai,Nanmangalam,3,1067,3876000,3632.61480787254,3 BHK
Chennai,Nanmangalam,2,985,3636999,3692.384771573604,2 BHK
Chennai,Nanmangalam,2,923,3313000,3589.382448537378,2 BHK
Chennai,Nanmangalam,2,866,2352000,2715.935334872979,2 BHK
Chennai,Nanmangalam,2,789,6139000,7780.735107731305,2 BHK
Chennai,Nanmangalam,1,560,7051000,12591.07142857143,1 BHK
Chennai,Korattur,2,1253,5327000,4251.3966480446925,2 BHK
Chennai,Korattur,3,1439,4000000,2779.708130646282,3 BHK
Chennai,Medavakkam,2,943,4200000,4453.870625662778,2 BHK
Chennai,Avadi,2,935,31500000,33689.83957219251,2 BHK
Chennai,Gerugambakkam,2,910,3415000,3752.747252747253,2 BHK
Chennai,Egmore,3,1850,3152000,1703.7837837837837,3 BHK
Chennai,Sithalapakkam,2,833,3152000,3783.9135654261704,2 BHK
Chennai,Sithalapakkam,2,769,4784000,6221.066319895969,2 BHK
Chennai,Kovilambakkam,2,920,4784000,5200.0,2 BHK
Chennai,Kovilambakkam,2,920,4518000,4910.869565217391,2 BHK
Chennai,Kovilambakkam,2,869,4331000,4983.8895281933255,2 BHK
Chennai,Kovilambakkam,2,833,4331000,5199.279711884754,2 BHK
Chennai,Kovilambakkam,2,833,5202000,6244.897959183673,2 BHK
Chennai,Kovilambakkam,2,833,4797000,5758.703481392557,2 BHK
Chennai,Sithalapakkam,3,1269,4797000,3780.1418439716313,3 BHK
Chennai,Sithalapakkam,3,1170,4797000,4100.0,3 BHK
Chennai,Sithalapakkam,3,1170,4485000,3833.3333333333335,3 BHK
Chennai,Sithalapakkam,3,1094,4485000,4099.6343692870205,3 BHK
Chennai,Sithalapakkam,3,1094,4067000,3717.5502742230346,3 BHK
Chennai,Sithalapakkam,3,1094,3772000,3447.897623400366,3 BHK
Chennai,Sithalapakkam,2,992,3561999,3590.7247983870966,2 BHK
Chennai,Sithalapakkam,2,920,5319000,5781.521739130435,2 BHK
Chennai,Sithalapakkam,2,869,5319000,6120.828538550058,2 BHK
Chennai,Kovilambakkam,3,1023,5038000,4924.731182795699,3 BHK
Chennai,Kovilambakkam,3,1023,5900000,5767.350928641251,3 BHK
Chennai,Kovilambakkam,2,969,4500000,4643.962848297214,2 BHK
Chennai,Sholinganallur,2,1175,5850000,4978.723404255319,2 BHK
Chennai,Kundrathur,2,909,8200000,9020.902090209021,2 BHK
Chennai,Sholinganallur,3,1155,4118000,3565.3679653679656,3 BHK
Chennai,Porur,3,1400,3897999,2784.285,3 BHK
Chennai,Perungalathur,2,936,2613000,2791.6666666666665,2 BHK
Chennai,Perungalathur,2,886,4237000,4782.16704288939,2 BHK
Chennai,Perungalathur,2,594,15500000,26094.276094276094,2 BHK
Chennai,Perungalathur,2,963,15900000,16510.903426791276,2 BHK
Chennai,Valasaravakkam,3,1548,15600000,10077.519379844962,3 BHK
Chennai,Valasaravakkam,3,1591,15700000,9868.007542426147,3 BHK
Chennai,Valasaravakkam,3,1563,6000000,3838.7715930902114,3 BHK
Chennai,Valasaravakkam,3,1568,8108000,5170.918367346939,3 BHK
Chennai,Velachery,2,887,17600000,19842.16459977452,2 BHK
Chennai,Pallikaranai,2,1243,17600000,14159.29203539823,2 BHK
Chennai,Pallikaranai,4,2712,12600000,4646.017699115044,4 BHK
Chennai,Pallikaranai,4,2712,12000000,4424.778761061947,4 BHK
Chennai,Pallikaranai,3,1944,16500000,8487.654320987655,3 BHK
Chennai,Pallikaranai,3,1922,8200000,4266.389177939646,3 BHK
Chennai,Pallikaranai,4,2691,21400000,7952.434039390561,4 BHK
Chennai,Pallikaranai,2,1255,25400000,20239.043824701195,2 BHK
Chennai,Egmore,3,1341,24400000,18195.37658463833,3 BHK
Chennai,Egmore,3,1591,5600000,3519.7988686360777,3 BHK
Chennai,Egmore,3,1526,10000000,6553.07994757536,3 BHK
Chennai,Pallikaranai,2,830,10000000,12048.192771084337,2 BHK
Chennai,Madipakkam,3,1385,7800000,5631.768953068592,3 BHK
Chennai,Kilkattalai,3,1450,10000000,6896.551724137931,3 BHK
Chennai,Adambakkam,2,956,6681999,6989.53870292887,2 BHK
Chennai,Madipakkam,3,1385,5350000,3862.8158844765344,3 BHK
Chennai,Kovilambakkam,3,1285,5000000,3891.0505836575876,3 BHK
Chennai,Kovilambakkam,2,1028,5000000,4863.813229571984,2 BHK
Chennai,Ottiyambakkam,3,1250,5100000,4080.0,3 BHK
Chennai,Madipakkam,2,823,5282000,6417.982989064399,2 BHK
Chennai,Madipakkam,2,841,13400000,15933.412604042805,2 BHK
Chennai,Kilkattalai,2,915,14300000,15628.415300546449,2 BHK
Chennai,Velachery,3,1536,12900000,8398.4375,3 BHK
Chennai,Velachery,3,1639,10600000,6467.3581452104945,3 BHK
Chennai,Velachery,3,1475,13799999,9355.931525423728,3 BHK
Chennai,Velachery,2,1217,10000000,8216.926869350862,2 BHK
Chennai,Velachery,3,1582,10700000,6763.590391908976,3 BHK
Chennai,Velachery,2,1147,14000000,12205.754141238012,2 BHK
Chennai,Velachery,2,1234,9625000,7799.837925445705,2 BHK
Chennai,Velachery,3,1600,4920000,3075.0,3 BHK
Chennai,Velachery,2,1100,3675000,3340.909090909091,2 BHK
Chennai,Saidapet,2,615,3675000,5975.609756097561,2 BHK
Chennai,Medavakkam,2,750,6125000,8166.666666666667,2 BHK
Chennai,Medavakkam,2,755,5330000,7059.602649006622,2 BHK
Chennai,Perumbakkam,3,1263,4214000,3336.500395882819,3 BHK
Chennai,Perumbakkam,3,1099,3854999,3507.7333939945406,3 BHK
Chennai,Perumbakkam,2,869,5854000,6736.478711162255,2 BHK
Chennai,Perumbakkam,2,795,2570000,3232.7044025157234,2 BHK
Chennai,Madambakkam,3,1140,6018000,5278.9473684210525,3 BHK
Chennai,Perumbakkam,1,530,5999000,11318.867924528302,1 BHK
Chennai,Madambakkam,3,1180,4299000,3643.2203389830506,3 BHK
Chennai,Madambakkam,3,1180,3245000,2750.0,3 BHK
Chennai,Kovur,2,1108,2867000,2587.5451263537907,2 BHK
Chennai,Kovur,2,824,3045000,3695.3883495145633,2 BHK
Chennai,Kovur,2,721,3247999,4504.852981969487,2 BHK
Chennai,Kovur,2,769,8084000,10512.353706111833,2 BHK
Chennai,Kovur,2,824,2605000,3161.4077669902913,2 BHK
Chennai,Porur,2,1304,2605000,1997.6993865030674,2 BHK
Chennai,Kattupakkam,1,521,2495000,4788.867562380038,1 BHK
Chennai,Kattupakkam,1,521,4564000,8760.076775431862,1 BHK
Chennai,Kattupakkam,1,499,6100000,12224.448897795592,1 BHK
Chennai,Mogappair,2,815,6363000,7807.361963190184,2 BHK
Chennai,Maduravoyal,2,1019,3750000,3680.078508341511,2 BHK
Chennai,Maduravoyal,2,1010,3267000,3234.6534653465346,2 BHK
Chennai,Thoraipakkam,1,670,2573000,3840.2985074626868,1 BHK
Chennai,Kattankulathur,2,989,12100000,12234.580384226492,2 BHK
Chennai,Guduvancheri,2,780,5712000,7323.076923076923,2 BHK
Chennai,Palavakkam,3,1600,4163000,2601.875,3 BHK
Chennai,Thoraipakkam,2,1020,3250000,3186.274509803922,2 BHK
Chennai,Maraimalai Nagar,3,1225,4250000,3469.387755102041,3 BHK
Chennai,Maraimalai Nagar,2,985,7000000,7106.598984771574,2 BHK
Chennai,Porur,2,850,10500000,12352.941176470587,2 BHK
Chennai,Maduravoyal,3,1400,9000000,6428.571428571428,3 BHK
Chennai,Vettuvankani,3,1600,28200000,17625.0,3 BHK
Chennai,Palavakkam,3,1200,31100000,25916.666666666668,3 BHK
Chennai,Nungambakkam,3,1885,4900000,2599.46949602122,3 BHK
Chennai,Adyar,3,1500,36000000,24000.0,3 BHK
Chennai,Porur,2,876,36000000,41095.890410958906,2 BHK
Chennai,Raja Annamalai Puram,3,2777,36000000,12963.629816348577,3 BHK
Chennai,Raja Annamalai Puram,3,2777,3752000,1351.0983075261074,3 BHK
Chennai,Alwarpet,3,2777,4564000,1643.5001800504142,3 BHK
Chennai,Maduravoyal,2,815,28300000,34723.926380368095,2 BHK
Chennai,Nungambakkam,4,2652,11200000,4223.227752639517,4 BHK
Chennai,Nungambakkam,3,1885,12600000,6684.350132625995,3 BHK
Chennai,Kottivakkam,3,1600,6200000,3875.0,3 BHK
Chennai,Kottivakkam,3,1800,3180000,1766.6666666666667,3 BHK
Chennai,Maduravoyal,2,1019,4272000,4192.34543670265,2 BHK
Chennai,Maraimalai Nagar,2,966,4299000,4450.310559006211,2 BHK
Chennai,Medavakkam,2,890,3650000,4101.123595505618,2 BHK
Chennai,Kovilambakkam,2,920,4237000,4605.434782608696,2 BHK
Chennai,Vellakkal,2,745,4953000,6648.322147651007,2 BHK
Chennai,Medavakkam,2,800,4953000,6191.25,2 BHK
Chennai,Nanmangalam,2,1032,4432000,4294.573643410853,2 BHK
Chennai,Nanmangalam,2,1032,4704000,4558.139534883721,2 BHK
Chennai,Sithalapakkam,3,1108,5690000,5135.379061371841,3 BHK
Chennai,Medavakkam,2,980,5690000,5806.122448979592,2 BHK
Chennai,Kil Ayanambakkam,3,1211,5500000,4541.701073492981,3 BHK
Chennai,Kil Ayanambakkam,3,1211,5088000,4201.486374896779,3 BHK
Chennai,Ponniammanmedu,2,960,5088000,5300.0,2 BHK
Chennai,Medavakkam,3,1060,2500000,2358.490566037736,3 BHK
Chennai,Medavakkam,3,1060,4075000,3844.3396226415093,3 BHK
Chennai,Selaiyur,1,523,5040000,9636.711281070746,1 BHK
Chennai,Medavakkam,2,849,4372000,5149.587750294464,2 BHK
Chennai,Kovilambakkam,3,1050,4705000,4480.952380952381,3 BHK
Chennai,Nanmangalam,2,911,3270000,3589.4621295279912,2 BHK
Chennai,Ambattur,2,886,7108000,8022.573363431151,2 BHK
Chennai,Pammal,2,711,4705000,6617.440225035161,2 BHK
Chennai,Kanathur Reddikuppam,3,1481,4300000,2903.4436191762325,3 BHK
Chennai,Ambattur,2,886,5550000,6264.10835214447,2 BHK
Chennai,Pozhichalur,2,1000,5775000,5775.0,2 BHK
Chennai,Velachery,2,960,6286000,6547.916666666667,2 BHK
